time,enso,trop,solar,qboA,qboB,qboC,linear_pre,linear_post
1979-01,,0.5583189248565427,1.581821263707028,-1.0715571880778774,-0.9485229213024008,0.212438141158568,-1.8,0.0
1979-02,,0.8956636658611127,1.6362715479665744,-0.8350981753660975,-0.887104424232016,0.42419692293509714,-1.7916666666666667,0.0
1979-03,0.5468795476934405,0.42202391815136303,1.3216581889676196,-1.1712386555250331,-0.62172303965323,-0.7323557899591098,-1.7833333333333332,0.0
1979-04,0.3439170711813594,0.4376992403876913,1.1338066255357144,-1.2326092099249188,-0.5547249792166156,-0.6907666192760995,-1.775,0.0
1979-05,0.02932523258763344,1.01640078036089,1.0069393804745008,-1.2295801725933468,-0.0435443256922146,-0.4964124080015045,-1.7666666666666666,0.0
1979-06,0.3337689473557553,0.814037099228975,1.36325609715203,-0.812533292932422,0.6821975128175141,-0.0621743745514967,-1.7583333333333333,0.0
1979-07,0.4251020617861918,0.5974548630011396,1.0598846128627888,-0.731924853726006,1.20264834821208,-0.16096303663110545,-1.75,0.0
1979-08,-0.07215600566840719,0.04898996909910898,1.1753038773847853,-0.6205558213669669,1.3639975386121566,-0.7197208974790129,-1.7416666666666667,0.0
1979-09,-0.06200788184280311,0.11633133115831404,1.7021257157041418,-0.6126226255452427,1.3345850236129957,-0.34308391389338766,-1.7333333333333334,0.0
1979-10,0.5773239191702527,-2.0833743557191577,1.996391156856386,0.04780895924128584,1.5949373332477876,0.7985668569174409,-1.7249999999999999,0.0
1979-11,0.49613892856542025,-0.5144996211922268,2.212128998792086,0.705738960630219,1.8820284249152064,0.5384251756707256,-1.7166666666666666,0.0
1979-12,0.35406519500696343,-0.1079282900643945,1.5963157759958368,1.152885481994498,1.1922377737665333,-0.44122081576866046,-1.7083333333333333,0.0
1980-01,0.6585089097750851,0.5146000417212071,1.6453689634176851,1.070533904610777,0.281419124067882,-1.461404450309466,-1.7,0.0
1980-02,0.7599901480311259,0.1262716245869798,1.5520478138953897,1.1836786442672986,0.3659781121923016,-0.7941734441009387,-1.6916666666666667,0.0
1980-03,0.49613892856542025,-0.6697802074920037,0.956946733922822,1.2839921875518667,0.23100436124562992,-0.1790431735837212,-1.6833333333333333,0.0
1980-04,0.37436144265817156,-1.131927681094091,1.8490593604170389,1.357810302550197,0.09736538314572696,0.20019454895049052,-1.675,0.0
1980-05,0.5976201668214609,-0.37892188981108244,2.260714693456471,1.1500594260720087,-0.22781897198914144,0.3336704120653005,-1.6666666666666667,0.0
1980-06,0.9325082530663948,-0.44332750109713426,1.6406202211971388,0.9072065216931602,-0.8677992257270432,0.30581804622043096,-1.6583333333333332,0.0
1980-07,0.790434519507938,0.5186117054804132,1.4643217682546934,0.5316248880074304,-0.8676045567676853,-0.9507944498832861,-1.65,0.0
1980-08,0.628064538298273,1.3989306929950625,1.0376060106411011,0.2260599046927991,-1.1297563766335188,-1.3796316548343965,-1.6416666666666666,0.0
1980-09,0.5976201668214609,1.2601347440096182,1.360967843128658,0.2651680319432794,-1.304151298461194,-1.3492926416186861,-1.6333333333333333,0.0
1980-10,0.20184333762290252,1.2029209286716367,1.7149560432486803,0.28366764265535865,-1.2438342286452087,-0.5477981714059068,-1.625,0.0
1980-11,0.26273208057652686,1.5368633725639687,1.9339327823748411,0.24747471478562694,-1.0745357111006195,0.5035781923832215,-1.6166666666666667,0.0
1980-12,0.13080647084367408,1.5903829026047065,2.0449075104897605,0.3089185881656097,-0.778503797915644,1.7638643327749615,-1.6083333333333334,0.0
1981-01,-0.021415386540386862,1.4945314333074093,1.0097577578639914,-0.10933065192328399,-0.8766674481716902,0.26680374818082286,-1.6,0.0
1981-02,-0.021415386540386862,0.9319336764941881,1.6452611173441083,-0.26946610546315686,-1.351339429004239,-1.1079736505666387,-1.5916666666666666,0.0
1981-03,-0.21422973922686406,0.7041098951436406,1.7215322571574916,-0.3277566943057285,-1.2618655195994843,-0.1714811807449229,-1.5833333333333333,0.0
1981-04,-0.12289662479642748,0.5474582338881856,2.168582831317003,-0.7619436424950894,-1.1708411629215927,0.346624806783437,-1.575,0.0
1981-05,0.23228770909971466,0.11829590383786197,1.6326191609414185,-1.0662811065180253,-0.7019519711331392,0.5690416723817587,-1.5666666666666667,0.0
1981-06,0.2221395852741106,0.4234775115071513,0.8616430788164512,-1.0179516268807989,0.23682141871383797,-0.23037717289127746,-1.5583333333333333,0.0
1981-07,-0.31571097748290466,1.3471916561259343,1.617654919087695,-0.39903133916595435,0.9304895288816275,1.8503826191070094,-1.55,0.0
1981-08,-0.5694140731230062,0.9818700036993692,2.19555649238039,-0.4861838572033527,0.9071324197736337,0.9331768125287652,-1.5416666666666667,0.0
1981-09,-0.44763658721575744,0.5397015042778219,2.1112377986706776,-0.32164952483582093,1.1849831767640233,2.11224054412043,-1.5333333333333332,0.0
1981-10,-0.18378536775005183,0.3690471052805811,2.1299285617393937,-0.255603966567858,1.2924569157990176,2.596454669411232,-1.525,0.0
1981-11,0.10036209936686187,0.5977182871245685,1.7243148456277506,-0.07863419347323974,1.6818913588020332,2.5108578135565,-1.5166666666666666,0.0
1981-12,0.01917710876202938,0.023168057433839286,1.6830144328344527,0.017293160294296873,1.5068288228004676,1.6564103987509076,-1.5083333333333333,0.0
1982-01,-0.0924522533196153,0.1399093770975088,1.1003484596690474,-0.4370507627002417,1.3565237911828971,0.7948093105871701,-1.5,0.0
1982-02,-0.11274850097082341,0.6353466775748435,1.8401341791397294,-0.7259642413008767,1.2267328152154586,1.1983299320955099,-1.4916666666666667,0.0
1982-03,-0.376599720436529,0.9324827412333833,1.8278924514989825,-0.3492718751015002,1.3425272836153495,1.4099736742790532,-1.4833333333333334,0.0
1982-04,-0.5491178254717981,0.17871524164166472,0.8839015497710717,-0.3766382495997122,1.6910901691899949,1.3947187394036495,-1.475,0.0
1982-05,-0.2446741107036762,0.28134274110186147,0.5711645526804031,0.22763663639374593,1.6362913698291262,0.7081156050682528,-1.4666666666666666,0.0
1982-06,0.20184333762290252,0.009400179753905663,1.1841482140499013,1.1619676015320042,2.022960136421846,0.556086970280753,-1.4583333333333333,0.0
1982-07,0.7396939003799178,0.8583145684573646,0.9229919968018155,1.2311407718127765,1.0508037690431409,-1.713247293540365,-1.45,0.0
1982-08,1.5109513111258264,1.7565908293498527,1.0738422913631236,1.5608027160910087,0.4319344337508536,-1.0293007354780248,-1.4416666666666667,0.0
1982-09,1.9676168832780092,2.1323351904672663,0.9693990410079761,1.806388336829095,0.22748575633522347,0.5970982375384781,-1.4333333333333333,0.0
1982-10,2.0285056262316337,2.022976093828845,0.8404538018238759,1.3988038631193893,-0.5128015843936049,1.736144942031782,-1.425,0.0
1982-11,1.8356912735451563,2.435323712964395,0.8990872355625411,1.3158296660430124,-0.6054022369693179,2.4652834154203624,-1.4166666666666667,0.0
1982-12,1.9676168832780092,2.5317369421393656,1.512234183876033,1.3468125543537732,-0.8323381319575642,2.216702846152574,-1.4083333333333332,0.0
1983-01,2.3532455886509633,1.746301419613028,0.3597191442450475,1.010932203655711,-0.9776594723969934,2.1380774162646023,-1.4,0.0
1983-02,2.556208065163045,1.6626499783935698,-0.018106393346768227,0.7160635449098128,-1.1154866431981105,1.1483336441917562,-1.3916666666666666,0.0
1983-03,2.6982817987215015,1.3000958661553177,-0.06518479933244314,0.41146738578052383,-1.2986653847387228,0.7859730241741985,-1.3833333333333333,0.0
1983-04,2.8403555322799585,1.0501349370828852,-0.012053911925641134,0.2972930261417262,-1.2610265120496436,0.3369319814129025,-1.375,0.0
1983-05,2.8200592846287504,0.9853960784117727,0.40971179079672637,-0.5304937923904277,-1.1981742831208075,0.35785953452346897,-1.3666666666666667,0.0
1983-06,2.8505036561055626,0.6124129099134327,0.4697969125717238,-1.106349892141192,-0.6902205749983342,-0.1603322093342449,-1.3583333333333334,0.0
1983-07,2.7084299225471056,0.7313377933954043,0.18014824200035892,-1.204239944151246,-0.42701295500481745,-0.10874241775301531,-1.35,0.0
1983-08,1.6733212923354914,1.011449676354275,0.14713296400918355,-1.2538870840606369,-0.09986723920321401,-0.3852663029186959,-1.3416666666666666,0.0
1983-09,0.9629526245432071,1.7527822878063024,-0.21335092495137867,-1.2743953552590774,-0.1620735560021964,0.159493748028005,-1.3333333333333333,0.0
1983-10,0.10036209936686187,1.6272432371770322,-0.18147641876071097,-1.0380717920207945,0.2570964913894005,0.8570855439186543,-1.325,0.0
1983-11,-0.3461553489597168,1.1031498353691027,-0.6244475960468575,-0.9983458825186676,0.5683777867955782,1.219409422263266,-1.3166666666666667,0.0
1983-12,-0.376599720436529,1.628125549301288,-0.622351167545315,-0.4856152957731565,1.1026849280750852,2.6348637490100244,-1.3083333333333333,0.0
1984-01,-0.3563034727853209,2.4378119601061807,-0.16684769802478347,-0.9572959182247114,0.8510937501620418,0.609904284773315,-1.3,0.0
1984-02,-0.376599720436529,1.6801438792169432,0.3478810336336897,-1.1478347388000345,0.6823614458413542,-0.20647632742797226,-1.2916666666666667,0.0
1984-03,-0.31571097748290466,0.49299291603079953,0.007891700123635137,-1.2909051654988464,0.47553532866476955,0.08673898089831057,-1.2833333333333332,0.0
1984-04,-0.2954147298316965,0.49323094987727145,0.1913926730614461,-1.1601811334078127,0.8848703314484405,0.6158013558850546,-1.275,0.0
1984-05,0.009028984936425323,0.7504852360056024,0.2222225901720405,-1.0303334391999417,1.400745295810797,0.05836176766212562,-1.2666666666666666,0.0
1984-06,0.009028984936425323,0.7896529119963955,-0.3536278306871922,-0.5921743634543694,1.8380193537916956,-0.5141981615077211,-1.2583333333333333,0.0
1984-07,-0.7216359305070672,0.9154458653952358,-0.5880609093065127,-0.2647699933423672,1.931863721755361,-0.9248826071074331,-1.25,0.0
1984-08,-0.691191559030255,0.10064648756812687,-0.7217996268601984,0.26609851512851307,1.9600308858347457,-1.6120029178836015,-1.2416666666666667,0.0
1984-09,-0.16348912009884375,0.4445800054430385,-0.8636311137751361,0.6867801066149816,1.8983804359030794,-1.3044215605138962,-1.2333333333333334,0.0
1984-10,0.04962148023884156,-0.33757065000198716,-0.985854746566046,0.9941604572686354,1.6577426498175991,-1.5189134605747139,-1.225,0.0
1984-11,0.009028984936425323,0.5846200779993758,-0.9538437951208075,1.425725413476136,1.0523114264645672,-0.745778567763083,-1.2166666666666666,0.0
1984-12,0.059769604064445626,0.16500449208488435,-0.9769969890562181,1.718797009130963,0.6590487163381913,-0.9033440947418517,-1.2083333333333333,0.0
1985-01,-0.5288215778205899,-0.14915257848870472,-1.0063215347516328,1.6063868868245588,0.2568302228919757,-0.14039330002692824,-1.2,0.0
1985-02,-0.25482223452928027,-0.5382427039316421,-1.010748016927134,1.272374173434114,-0.0521061563571602,-0.2784934454206835,-1.1916666666666667,0.0
1985-03,-0.2446741107036762,-0.8583823585132244,-0.9967256307826529,1.5803590452158955,-0.4523988517529512,1.943537277127635,-1.1833333333333333,0.0
1985-04,-0.5085253301693818,0.5254099521356502,-0.9312386190111314,1.559301678972245,-0.610784882998111,1.3228439757465584,-1.175,0.0
1985-05,-0.44763658721575744,0.4870388960843829,-0.7991036924005129,1.3609092257328208,-0.7969894525662636,1.9718768849470958,-1.1666666666666667,0.0
1985-06,-0.6201546922510266,0.1072035265922723,-0.8728534708996358,1.142679158170357,-0.7118240017292221,0.007780010613241547,-1.1583333333333332,0.0
1985-07,-0.9854871499727728,2.186797334540033,-0.8148060807133891,0.7027483403537137,-0.9393221176219425,-0.22037503629548083,-1.15,0.0
1985-08,-0.17363724392444777,2.345470696598189,-0.9815600762582508,0.6153305490849913,-0.8978957468385069,-0.7985973274813858,-1.1416666666666666,0.0
1985-09,0.04962148023884156,2.2534055523521044,-1.044749886776592,0.4620316324465152,-1.0423788873032622,-0.27965963108172964,-1.1333333333333333,0.0
1985-10,-0.2954147298316965,1.634212868201729,-0.9628379978852059,0.08269793094185456,-1.156111914735824,-0.14266311361302828,-1.125,0.0
1985-11,-0.28526660600609244,0.9834727649322799,-0.9952403906345402,-0.2853111114424744,-1.0941885397922568,0.06263175914280175,-1.1166666666666667,0.0
1985-12,0.12065834701807,0.6974925542117223,-0.9990071743836688,-0.4779425814832441,-1.0446678339405715,0.38905769216194663,-1.1083333333333334,0.0
1986-01,0.18154708997169436,0.5941414318582511,-1.0308816805743368,-0.38779135966897554,-1.3189971723838843,-0.4519178295150647,-1.1,0.0
1986-02,-0.2954147298316965,1.3954680939750514,-0.8103029079966773,-0.3966315241806185,-1.5197694775171424,-0.6174574512721202,-1.0916666666666666,0.0
1986-03,-0.3563034727853209,2.3972446450981333,-0.9200926074779316,-0.6643437527492208,-1.4332802870007053,-0.661302531177617,-1.0833333333333333,0.0
1986-04,-0.26497035835488436,0.40449193191255406,-0.9331108268484359,-1.0476130641705401,-1.2686980859297838,0.49247309062702455,-1.075,0.0
1986-05,-0.30556285365730057,0.25853592482523563,-0.9612274965197827,-1.2723406298757882,-0.8588809890780142,-0.006564709290086759,-1.0666666666666667,0.0
1986-06,-0.23452598687807213,0.7889515055954583,-1.0552203824592947,-1.4527297549517522,-0.28744336921030494,-0.7607398310191529,-1.0583333333333333,0.0
1986-07,0.31347269970454716,0.5723248363829482,-0.9971282561240082,-1.4892803412365543,-0.07584962685103132,-0.7778731863645425,-1.05,0.0
1986-08,0.6889532812518974,-0.5783339512467461,-1.047926153358399,-1.5205893470278398,-0.06099705629357953,-1.4466164505363492,-1.0416666666666667,0.0
1986-09,0.8513232624615624,-0.4354755579481818,-1.0610450290642421,-1.5380461922329776,-0.04481167765041209,-0.8733830881382169,-1.0333333333333332,0.0
1986-10,1.3282850822649532,0.08192750588157811,-0.7923932700445827,-1.460209081974786,0.05585349081563762,-0.26796067946024626,-1.025,0.0
1986-11,1.47035881582341,-0.05086681638815508,-0.9358151270578756,-1.174269296896957,0.4627909041853179,0.5178842452514738,-1.0166666666666666,0.0
1986-12,0.6483607859494811,0.44672231006128543,-1.0419538774616213,-1.0993473047235602,0.6349363586384708,0.9945624107246619,-1.0083333333333333,0.0
1987-01,0.8107307671591462,0.5818430164572038,-1.0457788182045011,-1.1833176488474044,0.6648051489552916,0.42482653653240254,-1.0,0.0
1987-02,1.1557669772296844,-0.20766129795149318,-1.0539871026934515,-0.8854381293411745,0.801844953655833,0.8170009071364625,-0.9916666666666667,0.0
1987-03,1.0441376151480395,-0.48177155419465295,-0.9812916593640136,-1.1371743264985377,0.7357028393300553,1.2573668175146282,-0.9833333333333333,0.0
1987-04,1.2065075963577045,-0.2888276658137851,-0.726751918558875,-0.8505970033224548,1.2153536638391562,1.0907124105751693,-0.975,0.0
1987-05,1.5819881779050549,-0.10966752403594904,-0.6385903896466658,-0.0899249038469672,1.704443335487824,1.3187143359900506,-0.9666666666666667,0.0
1987-06,1.7139137876379078,-1.5283048160236874,-0.8330517190991629,0.6167142665353583,1.5126598561928535,-1.1775027968072194,-0.9583333333333334,0.0
1987-07,1.9473206356268011,-0.9146599073884165,-0.6960316050134271,1.0828725136305875,0.9187900059844324,-1.9064519926591927,-0.95,0.0
1987-08,1.8762837688475726,-0.5974845676415639,-0.587859596635835,1.4156857882981015,0.24379777594690874,-0.852511196639088,-0.9416666666666667,0.0
1987-09,1.8356912735451563,-0.5316888386921163,-0.6961031828518905,1.4409024867872018,-0.33509923773036165,0.5288530005757772,-0.9333333333333333,0.0
1987-10,1.5819881779050549,-0.14630569368490104,-0.47928496291688644,1.303505106164981,-0.5722934685102505,1.6526628438310205,-0.9249999999999999,0.0
1987-11,1.2673963393113288,-0.2551760274919003,-0.4467528353353376,1.168821174942962,-0.5173046940431935,1.1793863172573278,-0.9166666666666666,0.0
1987-12,1.135470729578476,-0.535881408174641,-0.6032264638309144,0.9273687863968646,-0.44595467695111346,1.337405137271226,-0.9083333333333333,0.0
1988-01,0.9731007483688111,0.23404382891558884,-0.3307162119565955,0.8813749977340326,-0.5408389080955922,1.2726579887434095,-0.9,0.0
1988-02,0.9426563768919989,0.18990283242584316,-0.374963348608352,0.38090732815198686,-0.6870311584897768,1.2499711277414178,-0.8916666666666666,0.0
1988-03,0.7193976527287096,-0.8223027749573265,-0.13772446500004693,0.08698612160577879,-0.752337269754081,0.5185724813014565,-0.8833333333333333,0.0
1988-04,0.46569455708860813,-1.2404076393928765,0.0644292452797975,-0.32441283567046386,-0.7632289046439529,1.1318044235654878,-0.875,0.0
1988-05,0.3439170711813594,-0.6995756975010441,-0.054179706668717825,-0.727079018147076,-0.7637938288262827,0.6184236427968541,-0.8666666666666667,0.0
1988-06,-0.06200788184280311,0.2979035492470652,0.4857453497043178,-1.009700825072192,-0.581140751449346,0.0560256381715562,-0.8583333333333333,0.0
1988-07,-0.5288215778205899,0.4850140214970621,0.7736850993823717,-1.1440528318785703,-0.31721529754010513,0.017846592615744315,-0.85,0.0
1988-08,-1.3000789885664987,-0.04906410672420804,0.7817376062094882,-1.2009917349846886,-0.43680088413406526,-0.1015735760068143,-0.8416666666666667,0.0
1988-09,-1.7263001892418692,-0.35481382184041027,0.7000091355291646,-1.3453795758866989,-0.6562764479109594,-0.4102705736239803,-0.8333333333333334,0.0
1988-10,-1.7770408083698896,-0.44497469531471967,1.0039867946378915,-1.2859839531210577,-0.49706494375559906,-0.47061370425261145,-0.825,0.0
1988-11,-1.7567445607186816,-0.3930515789376533,0.6722033820936416,-0.9582801916729431,-0.1529835529963164,1.0426213527404526,-0.8166666666666667,0.0
1988-12,-1.4827452174273719,0.8274050800468359,1.5196156484675563,-0.9412223987667846,-0.15436505369492665,1.406269850637584,-0.8083333333333333,0.0
1989-01,-1.6045227033346203,1.6513925643477594,2.233873004032751,-0.8135847748315604,-0.03621442109192482,1.431369416579236,-0.8,0.0
1989-02,-1.513189588904184,1.304342389976376,2.0074441811083688,-1.209430787896043,-0.6417599454344193,-0.3603993710794394,-0.7916666666666666,0.0
1989-03,-1.0971165120544173,1.0439619259977144,1.7175731079674925,-1.303466314994062,-0.7328189494510833,-0.0933320374006407,-0.7833333333333333,0.0
1989-04,-1.0869683882288133,0.8336828260244543,1.465950164079732,-1.398948736175438,-0.4269419152762867,-0.3189428218607165,-0.775,0.0
1989-05,-1.2087458741360622,0.6329949031717014,1.5382035183934828,-1.1385634889052654,0.3668892849738638,0.5814930234223036,-0.7666666666666666,0.0
1989-06,-1.036227769100793,0.6113782561274349,2.6366347906431242,-1.2295931996976548,0.7787505295966773,-0.11213427888647845,-0.7583333333333333,0.0
1989-07,-0.9245984070191484,0.7250695687716446,1.4011766938853905,-0.9273574037706004,1.2815369422655891,0.10354704231744184,-0.75,0.0
1989-08,-0.9854871499727728,1.3309355313042146,2.123352347830583,-0.3841582539790523,1.4876143469922114,0.4623915832008467,-0.7416666666666667,0.0
1989-09,-1.0565240167520014,1.6866596590410334,2.2457593988325555,-0.4120616155902186,1.5200281394209731,0.21454953271276614,-0.7333333333333333,0.0
1989-10,-0.6810434352046509,1.326860391852616,1.8076940802076331,-0.047548828688148755,1.5804662277550927,-0.02760963227322279,-0.725,0.0
1989-11,-0.5389697016461941,0.2640392673556655,2.278765729593923,0.6419024038526026,1.5850758625063128,0.5404034834891523,-0.7166666666666667,0.0
1989-12,-0.5288215778205899,0.9641825020141986,1.7866904582335716,1.1938867253063459,1.3072975791798107,0.17943457174752878,-0.7083333333333334,0.0
1990-01,-0.28526660600609244,0.6333059340644246,1.7256256147946087,1.2639279590538315,0.8839927820686554,-0.9968353801862997,-0.7,0.0
1990-02,-0.07215600566840719,0.036253571420553514,1.1156194636876136,1.2980801117072147,0.6954423550101422,0.09275070741932337,-0.6916666666666667,0.0
1990-03,0.20184333762290252,-0.025019514445928388,1.3840651168777691,1.633769403898752,0.2940532707091652,-0.05864094393357203,-0.6833333333333333,0.0
1990-04,0.47584268091421217,0.300690132143096,1.3762922109821507,1.5021945605575653,-0.0743318261443909,0.45515915529974166,-0.675,0.0
1990-05,0.5468795476934405,0.20814257263482852,1.5296812820014511,1.1790764405683662,-0.6042963261357353,0.531514855406829,-0.6666666666666666,0.0
1990-06,0.19169521379729842,0.03208639221498578,1.1625831534053943,1.183123995443552,-0.930849499990429,0.43055061399302996,-0.6583333333333333,0.0
1990-07,0.14095459466927815,0.8973775095557102,1.3821190943945498,0.7663906658878077,-0.8289748377585515,-0.3685347403191308,-0.65,0.0
1990-08,0.2221395852741106,0.5871781484027936,2.238972925023257,0.659310033643306,-1.0589397356246013,-1.0346687172826816,-0.6416666666666666,0.0
1990-09,0.3439170711813594,0.5621369877539517,1.2234645786332952,0.4321943889839882,-1.1651188410283781,-0.8968505685819259,-0.6333333333333333,0.0
1990-10,0.18154708997169436,0.8348698214721941,1.256365779444421,0.4751494186303547,-1.223148846368386,-0.5459028996451519,-0.625,0.0
1990-11,0.3337689473557553,1.0869635338090147,1.2503688986656711,0.22482557417418322,-1.312262584092383,-1.04061608424594,-0.6166666666666667,0.0
1990-12,0.009028984936425323,1.1575897629495318,1.6243653414436248,-0.11007679385363167,-1.236770085229466,-0.8044830308394557,-0.6083333333333333,0.0
1991-01,0.14095459466927815,0.49195191467556254,2.114561694544315,-0.12095441029580536,-1.1776585536083324,-1.080824909982336,-0.6,0.0
1991-02,0.3337689473557553,0.17578583843775078,2.4285423565782813,-0.08189899047280384,-1.3947960438454154,-1.051970968393311,-0.5916666666666667,0.0
1991-03,0.20184333762290252,0.18942359094827976,2.229377021054278,-0.18540748775368265,-1.1648657615130835,-0.6989031684199963,-0.5833333333333334,0.0
1991-04,0.11051022319246592,0.31477538828499213,1.656152612143665,-0.6730863449990884,-1.0524140913684632,-0.34363446665625685,-0.575,0.0
1991-05,0.28302832822773494,-0.09805781989736048,1.5404179577709394,-1.1049443043639646,-0.5315357596071607,0.16467312264162465,-0.5666666666666667,0.0
1991-06,0.5671757953446487,-1.0636183147259002,1.9319218924755148,-1.2090028202544845,0.1021944561254757,-0.6140135758583094,-0.5583333333333333,0.0
1991-07,0.8208788909847502,0.2758901791253456,2.047725887879251,-1.268572556492359,0.39325370906656487,-1.6340571998061353,-0.55,0.0
1991-08,1.1557669772296844,1.1382741097544935,1.9774006615891047,-1.0553499769157264,0.4989466665403122,-1.6287777748135104,-0.5416666666666666,0.0
1991-09,0.9325082530663948,0.9317305542785321,1.2912107659313135,-1.000202977011861,0.4371923328953004,-1.1425548944656556,-0.5333333333333333,0.0
1991-10,0.4859908047398162,2.027048059495824,1.6540925124803945,-0.36980989424582467,0.9523831939019041,1.367170522722833,-0.525,0.0
1991-11,0.7295457765543136,1.3349598902018993,0.996025996916306,-0.29356624678992593,1.0718796472381669,1.876789107555979,-0.5166666666666666,0.0
1991-12,1.2572482154857247,1.2439071832494752,2.007329145296552,0.2472009362178487,1.2697906488066446,2.4293970402922063,-0.5083333333333333,0.0
1992-01,1.2268038440089126,1.002255222311221,1.87614038823812,-0.12546137593546722,1.1749372355426067,2.7759134863286423,-0.5,0.0
1992-02,1.3181369584393492,1.3710299524039382,2.2051685939205745,-0.0949179003493604,1.2399915147906602,1.9601933321618288,-0.49166666666666664,0.0
1992-03,1.7240619114635116,1.0438794075976041,1.023245706799411,-0.013075113034541407,1.2558075310445447,2.7800249407864546,-0.48333333333333334,0.0
1992-04,1.602284425556263,0.13804001795654963,0.8158779983490085,0.20620544526564466,1.3380625909078738,2.139536567598112,-0.475,0.0
1992-05,1.784950654417136,0.33010159421316165,0.1601511833796878,0.47220401345663005,1.2996682610910746,0.380699548006706,-0.4666666666666667,0.0
1992-06,2.099542493010862,-0.06200045283379988,-0.0004739597467577351,0.7168657508706074,1.3381492860172368,-1.5554528696188001,-0.4583333333333333,0.0
1992-07,1.8052469020683442,1.102207221337074,0.3336827055040389,0.9540740720547459,1.0033020171236116,-1.8474924396010297,-0.45,0.0
1992-08,1.7545062829403237,1.7811559223057507,0.09720742168106386,1.4323166781009147,0.820299788598803,-1.98983366925916,-0.44166666666666665,0.0
1992-09,0.9020638815895826,2.039717807697367,-0.05074620722993378,1.600942626095142,0.3701673190495153,-1.1477717403235534,-0.43333333333333335,0.0
1992-10,0.20184333762290252,1.525872556426207,0.26060620604796036,1.5481275350157018,0.15035611465798213,-0.37234929640561,-0.425,0.0
1992-11,0.6382126621238772,2.1162314073072888,0.448808099805621,1.665490518872594,-0.1947401525584596,0.9288616422464939,-0.4166666666666667,0.0
1992-12,1.0339894913224355,1.8261062338735008,0.29422542205117,1.5703350778879859,-0.680424563231397,1.6279565290316516,-0.4083333333333333,0.0
1993-01,0.9223601292407908,2.1138891542580054,-0.06860711473396731,1.3379371466828396,-0.8037135159674667,1.6848966943646944,-0.4,0.0
1993-02,0.8513232624615624,2.7019692277821963,0.3886530474961705,1.405275568804534,-0.9265182972593234,1.5767484095109456,-0.39166666666666666,0.0
1993-03,0.9933969960200193,2.4677217063615275,0.3027476584432012,1.1597564152725952,-1.0170255473781984,1.058440407331126,-0.3833333333333333,0.0
1993-04,1.0847301104504559,2.1100647437913573,-0.07875998375849,0.611864577359527,-1.1538267082873856,0.25236037743878587,-0.375,0.0
1993-05,0.9325082530663948,1.2536221379701475,-0.11631821768463033,-0.26929504445080693,-1.2762030523663412,0.1929340123923523,-0.36666666666666664,0.0
1993-06,1.135470729578476,0.4201989919950786,-0.15995833107269533,-0.8126933896238159,-1.017406740436617,-0.3566666405902066,-0.35833333333333334,0.0
1993-07,1.490655063474618,0.44790930550902525,-0.37929966981352864,-1.044673811105018,-0.74681619283956,-0.6037503006653924,-0.35,0.0
1993-08,1.1963594725321005,0.2592405050107924,-0.509079238177216,-1.1199423206106291,-0.7658714230556627,-0.7016998674430107,-0.3416666666666667,0.0
1993-09,0.8107307671591462,0.8848696243697677,-0.6771730813858117,-1.2336282001826682,-0.689798493878812,-0.55016844103587,-0.3333333333333333,0.0
1993-10,0.6483607859494811,0.525521034597337,-0.4321777979782578,-1.2429994220688305,-0.4531214507743378,-0.042356246328470945,-0.325,0.0
1993-11,0.7092495289031056,0.3769276124911102,-0.5543701154648397,-1.2032849642671277,-0.02470819017595649,0.4055694536283578,-0.31666666666666665,0.0
